FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,"ECG
[E1]"
-19.77498,-1.8537455,35.15797,-2.2220895,-229.76408,3.7079248,-1837.3765,-1.8305713,36.377285,-2.0403004,-236.15767,-1.9531187,-142.16245,-2.0722885,-5.5545874,-2.002708,-102.64154,0.62370396,63.966816,-9.60148
-4.2645445,-1.7553631,39.240463,-2.0903356,-218.83865,3.8771286,-1822.4799,-1.7064378,50.86215,-1.7910333,-226.48224,-1.7414584,-129.97458,-1.887601,7.590344,-1.8430032,-97.77355,0.6797899,73.4237,-9.635905
19.190018,-1.564938,59.00241,-1.8360974,-195.05284,4.2326446,-1697.9551,-1.5010197,78.83524,-1.4702442,-200.25636,-1.3951068,-106.956635,-1.6086043,29.540325,-1.5846859,-79.21117,0.6588416,98.72003,-10.359152
43.8206,-1.137104,91.55908,-1.3359663,-163.73212,4.862009,-1484.7949,-1.1042514,114.02179,-0.9529264,-162.75461,-0.83288336,-78.74099,-1.127273,55.123875,-1.1086072,-50.11888,0.60514754,135.26453,-11.575653
60.439857,-0.4270857,129.33203,-0.5748705,-133.64816,5.76132,-1239.7092,-0.502061,146.69014,-0.21158531,-124.256996,-0.089092664,-53.610264,-0.4251147,77.108246,-0.3921193,-17.149263,0.5535271,173.81718,-12.7119665
58.8849,0.39262134,159.64027,0.25706846,-116.884544,6.7283,-1052.0879,0.14452443,164.49706,0.5721609,-99.50621,0.62626606,-41.402237,0.3282164,85.88915,0.38661334,8.978173,0.50416136,200.66454,-13.016632
32.280907,0.97454107,167.2188,0.82219887,-125.63261,7.3904166,-1019.0285,0.5552189,156.1749,1.059351,-103.401375,1.0054268,-50.66596,0.82407975,71.75307,0.8943276,15.545045,0.43004575,201.03629,-11.869925
-17.006577,0.98139244,141.07362,0.8168984,-165.36412,7.380586,-1197.4108,0.48568773,118.07127,0.9453322,-142.78906,0.8105921,-83.88158,0.7841333,30.543587,0.8221687,-6.1786165,0.3114115,166.56439,-9.070357
-74.0541,0.3078103,83.180466,0.17061903,-227.91217,6.5745645,-1554.9836,-0.108782,59.96072,0.17487976,-208.61327,0.032248233,-133.12729,0.14577894,-30.163723,0.09614705,-53.45185,0.16691913,103.45731,-4.960101
-115.15835,-0.80870533,13.027649,-0.8690292,-290.3862,5.2313547,-1956.0975,-1.0080175,4.8676977,-0.9695915,-274.94394,-1.0653399,-180.11487,-0.86191094,-89.750656,-1.0266461,-108.55808,0.05206107,35.12491,-0.29855806
-119.0033,-1.8904518,-37.42424,-1.8478112,-323.5105,3.9030957,-2206.0916,-1.8285316,-19.71857,-1.9988972,-308.53888,-2.064577,-202.85114,-1.8248005,-121.75624,-2.0725021,-143.91382,0.021555707,-5.3387713,4.088284
-79.759254,-2.5090356,-38.381268,-2.379438,-306.76224,3.1233163,-2144.3513,-2.262497,3.8781755,-2.5194902,-285.80872,-2.6391976,-186.82364,-2.3954425,-107.663475,-2.6401136,-135.34673,0.08454481,8.740873,7.729647
-13.874013,-2.5783463,20.490374,-2.4114757,-241.99652,3.0680795,-1740.6685,-2.3022695,71.605415,-2.5083547,-208.0439,-2.7715404,-134.6439,-2.5298183,-49.750343,-2.6763532,-76.965805,0.19072855,81.10778,10.798424
44.95426,-2.41876,120.48794,-2.271235,-156.5828,3.4486346,-1137.3912,-2.261987,155.98354,-2.3370337,-105.13087,-2.7666733,-67.75003,-2.520986,25.693539,-2.5175138,11.604019,0.2616873,185.94548,14.089611
61.3698,-2.5026934,219.22525,-2.4138825,-92.48608,3.7455492,-602.6273,-2.5323327,217.22818,-2.483799,-23.77824,-3.0101905,-17.822699,-2.7652357,78.669685,-2.6248336,91.53148,0.24423616,276.85327,18.6624
16.779938,-3.0547278,269.83893,-3.0396974,-85.93678,3.6166692,-407.4942,-3.2324455,222.39987,-3.133351,-5.153245,-3.6304853,-11.575116,-3.4148598,75.12304,-3.1961854,122.859436,0.14482953,308.34192,25.27241
-79.37795,-3.8308513,244.47855,-3.887267,-148.30954,3.1536596,-687.08435,-4.0472355,162.66687,-3.9859102,-63.50585,-4.3402715,-56.806484,-4.1963863,5.528027,-3.9665651,85.14567,0.02027582,258.97125,33.844276
-192.14572,-4.280427,149.156,-4.395276,-258.9028,2.7765186,-1361.7671,-4.4180913,59.070786,-4.453565,-177.70038,-4.6166544,-137.43198,-4.5703206,-108.332344,-4.382578,-10.946915,-0.06363871,143.35439,43.24124
-276.6832,-3.9771357,21.29462,-4.1257987,-374.1601,2.8599424,-2167.5962,-3.9621873,-46.905125,-4.1058655,-300.91248,-4.101862,-220.56349,-4.1342335,-222.93391,-4.0307813,-128.13327,-0.071593605,5.8472433,51.469193
-299.0987,-2.9709585,-88.91486,-3.1159418,-448.73676,3.4097302,-2783.5984,-2.7900646,-113.20102,-3.0143428,-383.53693,-2.9098644,-272.11142,-2.957981,-294.1267,-2.9801416,-220.86827,-0.009870519,-101.006454,56.27287
-251.42566,-1.7777288,-142.76653,-1.8800077,-456.91757,4.0512094,-2985.3994,-1.4659772,-116.6276,-1.7280953,-396.5866,-1.5917652,-272.56445,-1.5831391,-298.12503,-1.764901,-257.15475,0.08879647,-141.30862,55.88966
-153.0581,-1.0301062,-129.3306,-1.0726662,-402.74432,4.316336,-2739.0999,-0.6489891,-61.446857,-0.9146146,-342.78085,-0.79116535,-224.61336,-0.68804884,-240.87057,-1.0303452,-231.62753,0.18673603,-110.267914,49.68251
-39.056927,-1.0791972,-65.87852,-1.0837309,-314.3307,3.9760966,-2189.6287,-0.69808817,26.390743,-0.95276266,-250.53867,-0.8581484,-149.33144,-0.6776219,-151.65886,-1.1261535,-163.81203,0.2528858,-31.57191,38.397663
56.715252,-1.8339509,15.161375,-1.8502479,-227.56918,3.1646636,-1565.8566,-1.5149018,114.022545,-1.7600411,-156.76385,-1.688737,-74.45647,-1.4859278,-66.570724,-1.9389529,-84.97795,0.2660148,58.24111,23.967947
113.85921,-2.898321,82.78258,-2.9676743,-169.9988,2.2419186,-1070.8732,-2.6792138,175.72351,-2.9207954,-90.05657,-2.8531415,-22.30758,-2.6854186,-12.452909,-3.0356717,-23.128172,0.21992081,127.314835,8.942871
128.2604,-3.8422387,118.000656,-3.9626462,-153.16393,1.5431018,-818.1316,-3.7217839,199.38301,-3.9640527,-62.97333,-3.8696616,-3.3940935,-3.769876,0.46772268,-3.9568608,5.715876,0.13231784,158.38055,-4.232679
107.77179,-4.4004173,115.667786,-4.5245967,-174.21411,1.2099158,-827.0561,-4.336636,185.4338,-4.585213,-73.7404,-4.4287105,-16.662796,-4.399469,-23.301037,-4.4380608,-1.715117,0.046295553,149.123,-13.862067
66.56219,-4.5148044,81.26981,-4.5852633,-221.44987,1.1869682,-1049.2958,-4.4445662,142.97368,-4.7107544,-111.69165,-4.466597,-53.080406,-4.486472,-70.51719,-4.4544983,-39.17605,0.0132877175,107.7734,-19.347717
21.751274,-4.2674675,27.763575,-4.2610903,-278.48663,1.3346024,-1391.5792,-4.1394286,87.04061,-4.4346642,-161.07259,-4.107586,-98.96327,-4.1376104,-124.091385,-4.132833,-93.7445,0.06171831,49.377342,-21.191025
-8.70918,-3.7957294,-26.177345,-3.7421541,-326.30365,1.5464566,-1727.9233,-3.597314,36.79102,-3.9189663,-202.82513,-3.554904,-138.35017,-3.545642,-165.8419,-3.6403086,-147.50603,0.17272896,-6.1761475,-20.6651
-9.97427,-3.2396822,-58.976677,-3.2004044,-346.20975,1.7956342,-1919.1324,-3.002076,11.714894,-3.3249657,-217.68579,-2.9991424,-156.15254,-2.9056935,-179.55794,-3.1221902,-180.5106,0.2847621,-37.242916,-19.297342
23.303461,-2.721523,-52.465664,-2.7481155,-325.9538,2.104551,-1855.2482,-2.5017867,24.653805,-2.787251,-192.77696,-2.5725627,-143.24202,-2.3760576,-156.23022,-2.6885357,-176.90233,0.3291657,-27.06392,-18.334192
81.59947,-2.3361673,-0.5335305,-2.439055,-267.05603,2.4861636,-1511.0593,-2.1886783,74.37551,-2.4061728,-129.44186,-2.3410943,-101.8246,-2.063849,-99.823235,-2.414513,-132.70876,0.27473697,27.648188,-18.367659
141.08641,-2.1376548,84.60004,-2.2837665,-188.27576,2.91101,-981.6955,-2.088312,142.75586,-2.2316632,-46.92749,-2.3076363,-47.39239,-2.010081,-29.358404,-2.3275933,-60.855236,0.15007481,111.315,-19.244654
172.20891,-2.1210399,173.52258,-2.2566447,-121.05776,3.319493,-466.24066,-2.1528873,199.9746,-2.2398517,22.359804,-2.4114726,-4.437769,-2.1714818,26.038347,-2.3880403,10.846439,0.026024736,192.19601,-20.270582
153.23906,-2.2172272,229.82869,-2.2988453,-97.251144,3.6539538,-193.29465,-2.2724442,216.6882,-2.332687,45.65448,-2.5378275,3.4523127,-2.4227042,38.60032,-2.4936004,49.671623,-0.029997181,234.086,-20.636774
82.15607,-2.3226054,225.99065,-2.3398573,-134.25238,3.8700614,-316.76566,-2.3244505,177.91302,-2.3885188,5.3377566,-2.563996,-35.11103,-2.604258,-4.8283315,-2.5294156,32.409237,0.004356707,212.67802,-19.884916
-19.652216,-2.3638453,157.65794,-2.345809,-224.94374,3.9174306,-832.09436,-2.254674,91.81275,-2.348481,-90.51915,-2.4382474,-112.32467,-2.6097822,-94.38369,-2.4458115,-42.384117,0.09856489,128.86745,-18.193493
-114.60094,-2.3582516,48.803883,-2.36167,-338.07428,3.7243588,-1559.0015,-2.13578,-11.453288,-2.2750058,-208.55115,-2.2380724,-202.53801,-2.4610858,-198.61688,-2.3088164,-150.83188,0.1983194,11.749788,-16.346767
-164.47263,-2.4160814,-56.05865,-2.4992378,-429.90997,3.228172,-2206.9941,-2.1427217,-91.15959,-2.3237734,-302.44147,-2.1465569,-272.05124,-2.3111148,-276.26877,-2.2753224,-251.75337,0.26660222,-91.454926,-15.378662
-147.60274,-2.664772,-110.08822,-2.8569427,-462.51068,2.4500937,-2498.6094,-2.4375527,-113.180275,-2.63193,-332.38583,-2.3409698,-293.32654,-2.3569798,-293.74313,-2.494656,-303.50366,0.30340743,-134.92422,-16.027464
-69.89701,-3.1445892,-84.84394,-3.4255762,-420.67154,1.5531783,-2294.857,-3.0419014,-65.479126,-3.2030692,-283.14545,-2.8676927,-257.34235,-2.7158067,-240.57391,-3.0023472,-282.33212,0.33218408,-94.671265,-18.267485
35.619736,-3.7583964,15.906892,-4.060668,-319.9924,0.8144587,-1664.2379,-3.7988565,34.985203,-3.880525,-172.47855,-3.5979695,-178.57616,-3.3478274,-135.79762,-3.6834805,-193.94711,0.36987513,19.361492,-21.153303
121.155914,-4.317299,155.71803,-4.552529,-202.2826,0.5030138,-862.4781,-4.456352,147.3357,-4.431287,-45.818493,-4.2952766,-90.290085,-4.073057,-21.9996,-4.329837,-72.91059,0.41026807,165.16943,-23.091284
143.79082,-4.642493,279.07968,-4.740845,-119.55552,0.7369777,-229.98419,-4.8012543,222.4542,-4.672681,41.295322,-4.734622,-31.717194,-4.6558113,51.12826,-4.741175,30.419334,0.43428463,284.32004,-22.460285
84.444984,-4.6393886,334.00827,-4.581177,-112.45764,1.4219428,-49.686893,-4.7366157,223.47554,-4.5435266,46.437077,-4.7827487,-31.950163,-4.888443,47.497284,-4.793056,70.529976,0.43366116,325.59384,-18.33272
-42.141598,-4.2989244,294.41113,-4.122152,-191.84735,2.3136065,-425.6548,-4.2638106,142.64615,-4.0822206,-40.391895,-4.403341,-96.97633,-4.6347556,-38.959698,-4.4412932,26.54938,0.42279682,267.20053,-10.998049
-191.68402,-3.6602073,172.13118,-3.440267,-332.22116,3.1520517,-1236.6216,-3.4299328,6.4254007,-3.362035,-190.53986,-3.6297069,-205.80229,-3.8505242,-180.00307,-3.7020204,-87.885765,0.427847,127.55308,-2.0282164
-308.1049,-2.7998972,12.218954,-2.6131127,-481.47986,3.7657342,-2187.9524,-2.3237336,-134.86552,-2.4642045,-347.91052,-2.5647838,-318.3931,-2.6173947,-324.17938,-2.6623142,-230.20178,0.46512082,-41.55367,6.149359
-347.15814,-1.8626224,-127.03796,-1.7526494,-583.5609,4.0872116,-2939.2207,-1.1249826,-228.85062,-1.5108516,-453.37347,-1.4089855,-392.62463,-1.1792643,-418.97614,-1.5169027,-347.92014,0.52933955,-177.27525,11.034925
-294.63147,-1.0701185,-199.33755,-1.0330194,-602.8612,4.1146536,-3245.3599,-0.11861999,-243.59328,-0.69438976,-470.34082,-0.44806477,-402.2957,0.08589897,-433.2127,-0.557975,-401.5471,0.5990799,-232.76413,10.893289
-170.36908,-0.6444984,-187.78442,-0.63678235,-537.80133,3.8942826,-3043.2678,0.4049185,-179.25006,-0.22653292,-398.26776,0.051724717,-347.17096,0.806011,-368.27173,-0.06231013,-379.41107,0.64908934,-195.06529,5.3475804
-17.251307,-0.66907656,-106.78491,-0.6321856,-417.51572,3.5478067,-2450.4304,0.32630366,-64.036095,-0.21095051,-268.25168,-0.00072478224,-250.55608,0.8136677,-253.49602,-0.122702405,-297.96887,0.65673655,-85.77365,-4.4869857
117.6613,-1.0024439,9.306566,-0.8909903,-285.97412,3.283916,-1693.8854,-0.19381818,60.88424,-0.5437856,-125.889114,-0.43941396,-147.19183,0.26155812,-130.53873,-0.5608936,-190.39444,0.60319394,52.874084,-16.364073
199.97955,-1.3485401,121.77918,-1.1503654,-183.90077,3.3188581,-1018.16284,-0.79480416,157.94661,-0.95314866,-12.610663,-0.92906564,-68.94133,-0.45924172,-36.50152,-1.0254763,-92.04218,0.47877437,176.42036,-27.614521
216.73584,-1.4567896,199.52039,-1.197152,-136.77673,3.7233527,-612.04663,-1.1505455,203.93523,-1.1764894,46.036922,-1.1828462,-34.854134,-0.96349096,6.7103963,-1.226858,-29.84119,0.29673573,252.05934,-35.943527
176.75745,-1.3005522,225.41634,-1.0298845,-150.63045,4.3181753,-565.2737,-1.181853,193.71552,-1.1439569,44.004406,-1.1499565,-47.71886,-1.1047804,-4.4184937,-1.131825,-17.040354,0.10309816,265.29727,-40.059975
105.376755,-1.0858774,199.17207,-0.8575841,-213.05002,4.738071,-850.1832,-1.077633,139.26817,-1.0147135,-6.514565,-1.025096,-95.65799,-1.0244262,-56.71119,-0.9612063,-51.32205,-0.03441187,221.39604,-39.94566
35.59276,-1.0803552,137.236,-0.9298026,-297.62543,4.6533995,-1330.2024,-1.1141646,65.393906,-1.032341,-79.28963,-1.0740652,-156.96634,-0.99270105,-125.128296,-0.9955797,-115.60488,-0.060202353,143.02013,-36.717705
-3.0618696,-1.395508,67.7736,-1.3293434,-372.24747,4.0021844,-1805.3147,-1.4198966,1.6347854,-1.3121723,-142.09155,-1.4117161,-207.4371,-1.1764973,-180.92648,-1.3445706,-183.23802,0.033305127,63.089268,-32.173935
4.7295094,-1.8873503,19.7632,-1.8861023,-410.7249,3.0613751,-2090.7483,-1.8663126,-28.753958,-1.7292184,-168.4654,-1.8997266,-228.99994,-1.5100324,-202.33408,-1.8541347,-228.12373,0.1946056,12.731213,-28.187805
54.465363,-2.2452898,10.321856,-2.275639,-403.34113,2.297288,-2095.843,-2.1583133,-18.325602,-1.995453,-148.76692,-2.2360811,-216.55263,-1.7528325,-183.50449,-2.2120373,-235.8822,0.3388559,8.625161,-26.157127
125.12419,-2.205317,37.73578,-2.235561,-360.15567,2.0865235,-1857.5122,-2.0521526,22.287144,-1.8731661,-93.75765,-2.1718025,-179.21397,-1.6805812,-136.22862,-2.1696196,-209.51385,0.3946957,46.783592,-26.67488
190.13548,-1.7503505,84.73417,-1.7634804,-304.47836,2.4767714,-1507.5237,-1.5537158,71.24367,-1.3777932,-27.849335,-1.7115934,-134.86916,-1.276636,-82.676186,-1.7331064,-165.90799,0.34187326,106.72674,-29.473532
229.69675,-1.1688045,129.33398,-1.1685845,-260.49146,3.1322937,-1197.2227,-0.96652365,107.220894,-0.82598007,23.835157,-1.1628469,-101.14887,-0.796886,-43.58924,-1.2017473,-125.85617,0.21647906,163.11493,-33.627884
237.55661,-0.9173916,155.63309,-0.9240229,-242.64452,3.5080066,-1029.0012,-0.7439927,118.701035,-0.6758585,46.475437,-0.9815518,-88.13234,-0.6510808,-29.305666,-1.0164169,-104.283066,0.08413565,197.32242,-37.91771
219.95811,-1.3412039,158.50961,-1.3775903,-252.08789,3.1715813,-1029.6764,-1.210262,106.27099,-1.2349721,39.11712,-1.4835552,-96.18144,-1.1468936,-38.06525,-1.4870626,-105.83897,0.0007556764,202.98817,-41.21562
189.8698,-2.4129157,142.00418,-2.4884944,-279.7367,2.089393,-1164.2378,-2.3131871,78.94262,-2.4168127,11.359053,-2.5972445,-118.34607,-2.2462165,-60.273506,-2.5591917,-126.07089,-0.014312036,184.99132,-42.792053
161.2958,-3.6837137,115.30861,-3.7855833,-311.87512,0.68128186,-1364.293,-3.5917542,48.779747,-3.730992,-22.433447,-3.8459897,-144.35844,-3.5169344,-84.113144,-3.7907588,-155.04053,0.020157585,155.20026,-42.460575
145.8677,-4.522381,89.56424,-4.618062,-334.961,-0.4187299,-1550.9874,-4.4196424,26.98493,-4.550236,-47.95608,-4.611358,-163.95305,-4.35696,-99.29472,-4.590715,-180.83534,0.06617711,127.9929,-40.553738
150.80243,-4.512728,75.49227,-4.560611,-339.07126,-0.7557008,-1651.8112,-4.3920336,21.591785,-4.499007,-54.41729,-4.523636,-169.30731,-4.371493,-99.03189,-4.584903,-192.73409,0.09054747,116.13826,-37.75963
176.93225,-3.7354465,80.41727,-3.6964087,-320.7073,-0.33351797,-1619.7498,-3.593064,35.54038,-3.697715,-37.477238,-3.7086296,-157.22224,-3.642346,-81.692024,-3.8596077,-184.60706,0.079510756,126.65834,-34.886196
217.50865,-2.7229757,104.882416,-2.5714152,-284.55182,0.41355523,-1453.7714,-2.5478551,65.11355,-2.6866338,-1.2333394,-2.7092128,-130.67601,-2.684475,-52.11186,-2.9062893,-157.76562,0.04042886,157.6174,-32.63428
259.78873,-2.1098728,141.2747,-1.8459935,-242.48824,0.9310239,-1206.4985,-1.8843608,100.30699,-2.0790021,42.581856,-2.1331446,-98.32653,-2.1090705,-20.830439,-2.3016045,-121.1642,-0.004524736,198.10507,-31.427578
289.9999,-2.2216687,176.56166,-1.8823124,-209.07921,0.91277915,-966.459,-1.9357547,128.29094,-2.1795034,79.09133,-2.269371,-71.203415,-2.2280986,-0.122008614,-2.3421426,-87.80505,-0.027182296,232.60272,-31.347862
299.46027,-2.8758173,198.36943,-2.5331354,-195.26521,0.48472872,-819.2718,-2.5428054,138.88113,-2.809956,96.70201,-2.9194036,-57.848324,-2.8658984,1.6992897,-2.8701224,-68.83762,-0.0047639334,247.99185,-32.175617
288.288,-3.5071433,200.89502,-3.2462146,-203.76535,0.105198644,-808.9709,-3.1663759,129.0624,-3.430673,91.96279,-3.5295744,-60.586826,-3.4827135,-15.662666,-3.383278,-68.71433,0.06606592,239.32973,-33.52237
264.6493,-3.5194602,187.1344,-3.4015737,-228.7106,0.26427954,-921.6066,-3.2233663,103.975334,-3.46679,70.26309,-3.5254674,-74.999794,-3.5095987,-44.60153,-3.3454726,-84.078316,0.15984324,211.23058,-34.98671
240.46417,-2.6459637,166.54121,-2.6795802,-259.19644,1.1677561,-1097.8132,-2.4404697,74.06934,-2.6488478,42.543724,-2.6514394,-92.53994,-2.6847506,-73.57662,-2.5109553,-106.455505,0.2297711,174.6622,-36.286503
226.40065,-1.1166279,150.26205,-1.256067,-284.08713,2.5860069,-1262.2722,-1.0255353,50.451477,-1.1828771,20.507475,-1.1309032,-104.3965,-1.2077302,-92.166306,-1.0819039,-126.450485,0.23578809,141.80235,-37.311504
228.57593,0.4526398,147.14795,0.28090215,-295.33112,3.9553924,-1350.7903,0.4347786,41.079384,0.34185848,12.999208,0.43679303,-104.48821,0.35714164,-94.30971,0.3842343,-136.77277,0.17502032,122.15714,-38.075485
247.53285,1.3817208,162.30379,1.2449794,-288.934,4.679332,-1323.693,1.2888684,49.19296,1.2592479,24.563189,1.3855344,-90.665436,1.3637838,-78.78983,1.2630208,-133.03262,0.0882153,121.308624,-38.59293
278.541,1.2766448,197.3563,1.2149665,-264.81647,4.455576,-1168.9722,1.1622577,73.442635,1.1730812,55.221,1.3219671,-64.63328,1.3977548,-48.263153,1.18148,-113.41851,0.031096874,141.09732,-38.744106
312.2951,0.21207753,250.21326,0.23559251,-227.2215,3.4321406,-905.9565,0.13096403,108.259254,0.14346766,99.98406,0.3027709,-31.583714,0.45683235,-8.75925,0.18783875,-79.20787,0.03227575,179.05661,-38.196133
336.30872,-1.3385067,313.29535,-1.2437615,-185.7122,2.1063688,-592.7489,-1.3533566,143.93085,-1.3789219,148.04677,-1.2305231,0.21527097,-1.0762216,29.965075,-1.302494,-36.640717,0.07442509,226.57335,-36.45031
338.18527,-2.7536576,372.14264,-2.6203215,-154.65472,1.0498297,-325.63455,-2.7064888,167.65993,-2.797342,183.66129,-2.6830666,20.736778,-2.6222508,55.05053,-2.7190275,1.8982003,0.11667498,268.1493,-33.015892
311.0555,-3.538657,407.94858,-3.4121237,-148.8451,0.6359183,-213.49571,-3.464963,167.40489,-3.631232,190.95792,-3.5560071,21.410986,-3.6428962,54.384964,-3.5736547,20.541622,0.13650697,285.16898,-27.660494
258.99405,-3.5015204,405.44626,-3.428225,-175.74992,0.9048931,-326.21384,-3.44001,138.22168,-3.6787996,162.16864,-3.613108,-0.26522124,-3.8337672,23.339947,-3.6284616,7.2811155,0.15148999,264.71472,-20.640427
198.40038,-2.7948694,362.6,-2.8054814,-228.78806,1.5911741,-643.3832,-2.7545886,87.506744,-3.057279,104.65696,-2.9453456,-37.341373,-3.229372,-29.685947,-2.9663687,-37.672924,0.20013271,208.89401,-12.786211
152.58524,-1.8394933,295.1086,-1.9358588,-287.34842,2.2633793,-1042.6571,-1.7866088,34.38282,-2.1429536,40.81845,-1.9376557,-74.43582,-2.1946657,-84.128395,-1.960396,-98.80523,0.30000457,137.51561,-5.389328
141.18117,-1.1516619,230.82706,-1.3055732,-325.5823,2.5154448,-1347.5708,-1.0278904,1.6221124,-1.4228256,-1.2903953,-1.1241505,-94.074524,-1.2816452,-116.12292,-1.1309696,-151.28436,0.42319652,80.216385,0.11177151
170.26892,-1.1180419,196.12686,-1.2812276,-325.61905,2.1462379,-1413.4878,-0.87882835,4.076918,-1.2838558,-2.0508165,-0.9498516,-85.38473,-0.9786223,-110.89204,-0.9158569,-173.43285,0.51204973,61.555767,2.5433645
229.41154,-1.8145174,202.42668,-1.934303,-287.02478,1.2497202,-1200.5784,-1.4603246,40.83079,-1.8289396,39.49856,-1.5474848,-49.9028,-1.4710885,-70.80376,-1.456804,-157.99971,0.5218501,88.17504,1.3679973
297.34872,-2.980859,241.27977,-3.01635,-226.57973,0.15429556,-790.1303,-2.5598745,96.05099,-2.838136,105.63161,-2.678998,-0.7980294,-2.5650735,-13.857258,-2.5391917,-115.21604,0.45342678,145.99721,-3.131132
352.40158,-4.1824994,290.37305,-4.1181493,-169.0695,-0.7682865,-338.8143,-3.763672,147.52388,-3.917738,169.51422,-3.8987756,43.84292,-3.8301547,36.05486,-3.73621,-66.43249,0.34983942,208.51451,-9.918029
381.22437,-5.0478954,325.68375,-4.8995633,-135.34464,-1.2965616,-3.2210646,-4.682713,177.08423,-4.7276917,207.95361,-4.8151407,69.346146,-4.8498697,60.611645,-4.6513915,-33.145847,0.2615843,250.21332,-17.509714
381.85208,-5.4159684,332.255,-5.222479,-134.37183,-1.4210297,122.81489,-5.112124,177.12657,-5.1191506,210.24449,-5.2528834,69.785675,-5.394182,53.828804,-5.0849123,-27.946135,0.21034111,257.24124,-24.398945
361.37906,-5.3136096,308.6558,-5.1146355,-162.08148,-1.2508588,33.160004,-5.0343776,151.16907,-5.103741,179.95833,-5.223732,48.465385,-5.420183,21.935549,-5.031894,-51.132957,0.17879392,230.83713,-29.447868
331.2766,-4.8360248,264.90213,-4.6499667,-205.466,-0.87710094,-203.29399,-4.524222,110.230835,-4.736226,130.98575,-4.7951856,14.790482,-4.9721446,-21.528788,-4.576519,-92.77741,0.13198224,184.01343,-32.12252
303.00345,-4.068528,216.66267,-3.8881361,-248.66551,-0.32609126,-478.41925,-3.6816263,67.91539,-4.05431,81.05002,-4.021495,-20.022522,-4.1216288,-61.883728,-3.8161678,-137.87053,0.050700236,134.79231,-32.51544
284.8346,-3.111445,178.87419,-2.9210372,-278.54425,0.37335908,-687.48694,-2.649066,36.029453,-3.1278427,45.37064,-2.9962058,-46.64434,-3.0021296,-88.319725,-2.8759837,-172.18738,-0.048538823,99.28147,-31.170137
279.90793,-2.1372263,160.83734,-1.9346321,-288.51077,1.1116519,-765.12555,-1.645306,21.401485,-2.1298609,32.071938,-1.926976,-60.076454,-1.8556335,-96.754684,-1.9483323,-187.1205,-0.120816365,86.66001,-28.810194
285.72742,-1.3742455,163.89381,-1.1755357,-279.901,1.71457,-703.7609,-0.92178315,24.338787,-1.3140699,40.369198,-1.1030331,-60.602764,-0.9832897,-90.14948,-1.2611902,-182.12163,-0.12094847,97.12984,-26.077703
295.55276,-1.0009358,182.04997,-0.8232312,-260.5969,2.0468414,-548.80316,-0.64142555,39.203304,-0.89012235,62.01287,-0.747701,-53.043358,-0.6007128,-76.29784,-0.97033954,-163.97423,-0.03245509,123.082924,-23.365042
301.41046,-1.046618,204.97775,-0.8874816,-241.43416,2.0922132,-374.4093,-0.78733206,56.977673,-0.90862554,85.30753,-0.88747,-44.476925,-0.719855,-64.029045,-1.0747435,-143.38545,0.12109649,152.70941,-20.776989
297.4615,-1.401149,221.93834,-1.2365049,-231.97124,1.9224199,-252.5796,-1.1999276,68.71575,-1.2660542,99.831245,-1.365531,-41.31759,-1.1720529,-59.66107,-1.4474875,-130.64761,0.28879958,174.39201,-18.206886
282.28827,-1.924913,225.10127,-1.7284355,-237.3314,1.5916449,-229.1624,-1.7168754,68.46024,-1.8185204,99.887245,-1.9852402,-46.968708,-1.7545631,-65.2786,-1.9583385,-132.2403,0.41960412,180.27184,-15.477008
259.48703,-2.5476408,211.62405,-2.3129978,-256.84988,1.0777316,-312.37057,-2.2843654,54.920547,-2.4845529,85.906334,-2.642558,-60.778343,-2.3641543,-78.91248,-2.5664089,-149.11363,0.48640755,168.36102,-12.485678
236.75208,-3.255759,184.65923,-3.0011373,-284.26175,0.34627333,-471.3905,-2.9322598,31.97505,-3.2348027,64.17926,-3.3243496,-78.252686,-2.9974701,-95.50504,-3.2873707,-176.34506,0.49356163,143.36142,-9.308203
223.70636,-3.9876254,153.20744,-3.74031,-309.16827,-0.519708,-642.5455,-3.6428978,7.98634,-3.991511,45.295544,-3.9926157,-92.25569,-3.6343215,-107.92768,-4.0699196,-204.00801,0.4660076,116.04276,-6.213984
228.5511,-4.554018,129.95155,-4.331651,-320.06937,-1.2598938,-745.59875,-4.249746,-6.596844,-4.558641,40.986557,-4.4889355,-95.21045,-4.1345544,-108.61274,-4.7126174,-219.84055,0.42990133,100.33932,-3.6020083
254.13142,-4.680838,126.45982,-4.4871383,-308.98206,-1.5253112,-712.86053,-4.4748836,-3.5434515,-4.6734743,59.264935,-4.5671716,-82.26185,-4.260749,-92.61716,-4.918359,-214.03458,0.39790666,107.83123,-1.8656641
295.20285,-4.159297,147.12473,-3.996554,-276.0966,-1.0650684,-523.56067,-4.0873275,18.392452,-4.154978,99.441986,-4.0379825,-54.424744,-3.818211,-61.297047,-4.459929,-184.62114,0.366505,141.43446,-1.2508534
339.11905,-2.9982545,185.35605,-2.8829217,-231.51025,0.11567507,-223.97813,-3.0650833,51.201298,-3.0385587,150.22203,-2.914155,-19.726093,-2.8030798,-23.876907,-3.3382413,-140.15039,0.3239288,192.10645,-1.7451706
